<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNM,20080526,6.4556,6.4556,6.3403,6.3403,73400
VNM,20080523,6.5709,6.5709,6.4556,6.4556,16670
VNM,20080522,6.6862,6.6862,6.5709,6.5709,920
VNM,20080521,6.8015,6.8015,6.6862,6.6862,12020
VNM,20080520,6.9167,6.9167,6.8015,6.8015,8200
VNM,20080519,7.0320,7.0320,6.9167,6.9167,36280
VNM,20080516,7.1473,7.1473,7.0320,7.0320,102910
VNM,20080515,7.2626,7.2626,7.1473,7.1473,230
VNM,20080514,7.3779,7.3779,7.2626,7.2626,3080
VNM,20080513,7.4931,7.4931,7.3779,7.3779,6820
VNM,20080512,7.6084,7.6084,7.4931,7.4931,28170
VNM,20080509,7.7237,7.7237,7.6084,7.6084,18080
VNM,20080508,7.8390,7.8390,7.7237,7.7237,93640
VNM,20080507,7.9543,8.0695,7.8390,7.8390,80640
VNM,20080506,7.8390,7.9543,7.8390,7.9543,181970
VNM,20080505,7.7237,7.8390,7.8390,7.8390,208760
VNM,20080429,7.6084,7.7237,7.7237,7.7237,40040
VNM,20080428,7.4931,7.6084,7.4931,7.6084,64040
VNM,20080425,7.3779,7.4931,7.3779,7.4931,57160
VNM,20080424,7.2626,7.3779,7.1473,7.3779,64510
VNM,20080423,7.3779,7.4355,7.2626,7.2626,189200
VNM,20080422,7.2626,7.3779,7.3202,7.3779,121310
VNM,20080421,7.1473,7.2626,7.2626,7.2626,50760
VNM,20080418,7.0320,7.1473,7.1473,7.1473,221110
VNM,20080417,6.9167,7.0320,6.8015,7.0320,86990
VNM,20080416,7.0311,7.0311,6.9167,6.9167,114320
VNM,20080411,6.9167,7.0311,6.8596,7.0311,208280
VNM,20080410,6.8024,6.9167,6.8024,6.9167,527120
VNM,20080409,6.6881,6.8024,6.8024,6.8024,136790
VNM,20080408,6.5738,6.6881,6.6881,6.6881,139800
VNM,20080407,6.4594,6.5738,6.5738,6.5738,2400
VNM,20080404,6.4023,6.4594,6.4594,6.4594,5400
VNM,20080403,6.3451,6.4023,6.4023,6.4023,1300
VNM,20080402,6.2879,6.3451,6.3451,6.3451,5380
VNM,20080401,6.2308,6.2879,6.2879,6.2879,800
VNM,20080331,6.1736,6.2308,6.2308,6.2308,23230
VNM,20080328,6.1165,6.1736,6.1736,6.1736,50560
VNM,20080327,6.0593,6.1165,6.1165,6.1165,6830
VNM,20080326,5.8878,6.1736,5.8878,6.0593,208750
VNM,20080325,6.1736,6.1736,5.8878,5.8878,146310
VNM,20080324,6.4594,6.4594,6.1736,6.1736,181500
VNM,20080321,6.7452,6.7452,6.4594,6.4594,96350
VNM,20080320,6.5166,6.7452,6.5166,6.7452,81790
VNM,20080319,6.4023,6.6881,6.4023,6.5166,84530
VNM,20080318,6.6881,6.6881,6.4023,6.4023,106430
VNM,20080317,7.0311,7.0311,6.6881,6.6881,129340
VNM,20080314,6.9739,7.0882,6.8596,7.0311,137840
VNM,20080313,6.8596,7.0882,6.9167,6.9739,174240
VNM,20080312,6.7452,6.9739,6.7452,6.8596,136040
VNM,20080311,6.6881,6.8596,6.6881,6.7452,209560
VNM,20080310,6.4023,6.6881,6.6881,6.6881,125410
VNM,20080307,6.1165,6.4023,6.4023,6.4023,21920
VNM,20080306,5.8306,6.1165,6.1165,6.1165,25050
VNM,20080305,6.1165,6.1165,5.8306,5.8306,196540
VNM,20080304,6.4023,6.4023,6.1165,6.1165,145300
VNM,20080303,6.6881,6.6881,6.4023,6.4023,135720
VNM,20080229,6.9739,6.9739,6.6881,6.6881,147470
VNM,20080228,7.1454,7.1454,6.9167,6.9739,96730
VNM,20080227,6.9167,7.1454,6.8596,7.1454,107570
VNM,20080226,6.8024,7.0882,6.8596,6.9167,300830
VNM,20080225,6.5166,6.8024,6.8024,6.8024,84320
VNM,20080222,6.8596,6.8596,6.5166,6.5166,355990
VNM,20080221,7.2026,7.2026,6.8596,6.8596,282580
VNM,20080220,7.4884,7.5455,7.2026,7.2026,102790
VNM,20080219,7.4884,7.5455,7.3169,7.4884,75200
VNM,20080218,7.8313,7.8313,7.4884,7.4884,148390
VNM,20080215,7.8885,7.8885,7.7742,7.8313,49070
VNM,20080214,7.7742,7.9457,7.8313,7.8885,100760
VNM,20080213,8.0028,8.0028,7.7742,7.7742,209290
VNM,20080212,8.2887,8.2887,7.9457,8.0028,41680
VNM,20080201,8.1172,8.4030,8.2315,8.2887,140300
VNM,20080131,7.7742,8.1172,7.9457,8.1172,360200
VNM,20080130,8.1743,8.5745,7.7742,7.7742,410600
VNM,20080129,7.8885,8.1743,7.8885,8.1743,173310
VNM,20080128,7.7742,7.8885,7.8313,7.8885,187010
VNM,20080125,7.4312,7.7742,7.2597,7.7742,95270
VNM,20080124,7.7742,7.9457,7.4312,7.4312,151700
VNM,20080123,8.1743,8.1743,7.7742,7.7742,177470
VNM,20080122,8.5745,8.5745,8.1743,8.1743,244440
VNM,20080121,8.7460,8.8031,8.5745,8.5745,40040
VNM,20080118,8.6316,8.8031,8.6316,8.7460,37410
VNM,20080117,8.9174,8.9174,8.6316,8.6316,177790
VNM,20080116,8.5173,8.9174,8.8603,8.9174,257260
VNM,20080115,8.9174,8.9174,8.5173,8.5173,87910
VNM,20080114,8.9746,9.1461,8.9174,8.9174,58930
VNM,20080111,8.8603,9.2033,8.9746,8.9746,60840
VNM,20080110,9.3176,9.3176,8.8603,8.8603,201610
VNM,20080109,9.4891,9.4891,9.3176,9.3176,21300
VNM,20080108,9.4891,9.6034,9.3747,9.4891,39660
VNM,20080107,9.2604,9.4891,9.3176,9.4891,84440
VNM,20080104,9.3747,9.3747,9.2604,9.2604,98260
VNM,20080103,9.4319,9.4891,9.3747,9.3747,128280
VNM,20080102,9.4891,9.4891,9.4319,9.4319,41550
VNM,20071228,9.5462,9.5462,9.4319,9.4891,63220
VNM,20071227,9.6606,9.6606,9.4319,9.5462,20350
VNM,20071226,9.6034,9.6606,9.5462,9.6606,33860
VNM,20071225,9.6034,9.6606,9.5462,9.6034,36590
VNM,20071224,9.6606,9.7177,9.6034,9.6034,33640
VNM,20071221,9.5462,9.6606,9.5462,9.6606,68270
VNM,20071220,9.7177,9.7177,9.5462,9.5462,45490
VNM,20071219,9.4319,9.7177,9.6034,9.7177,55480
VNM,20071218,9.3176,9.4319,9.2604,9.4319,76480
VNM,20071217,9.3176,9.4319,9.2604,9.3176,88160
VNM,20071214,9.4891,9.4891,9.3176,9.3176,98860
VNM,20071213,9.5462,9.5462,9.4891,9.4891,40510
VNM,20071212,9.5462,9.6606,9.4891,9.5462,108660
VNM,20071211,9.7177,9.7177,9.5462,9.5462,20810
VNM,20071210,9.7749,9.7749,9.6034,9.7177,24290
VNM,20071207,9.8321,9.8321,9.7177,9.7749,33870
VNM,20071206,9.7177,9.8321,9.6034,9.8321,165040
VNM,20071205,9.8892,9.8892,9.7177,9.7177,21380
VNM,20071204,9.8892,9.9464,9.8321,9.8892,83130
VNM,20071203,9.4891,9.8892,9.4891,9.8892,68250
VNM,20071130,9.6606,9.6606,9.4319,9.4891,287810
VNM,20071129,9.7177,9.8321,9.6606,9.6606,127600
VNM,20071128,9.9464,9.9464,9.7177,9.7177,129280
VNM,20071127,9.8321,10.0035,9.8892,9.9464,225130
VNM,20071126,9.7177,9.8892,9.6606,9.8321,52680
VNM,20071123,9.7177,9.7749,9.6606,9.7177,86180
VNM,20071122,9.7177,9.7749,9.7177,9.7177,155290
VNM,20071121,9.8892,9.8892,9.7177,9.7177,67560
VNM,20071120,10.1750,10.1750,9.8321,9.8892,129990
VNM,20071119,10.0035,10.1750,10.0035,10.1750,64370
VNM,20071116,9.8892,10.0035,9.9464,10.0035,55270
VNM,20071115,9.4319,9.8892,9.7749,9.8892,76390
VNM,20071114,9.7177,10.0035,9.4319,9.4319,464180
VNM,20071113,10.1750,10.1750,9.7177,9.7177,94980
VNM,20071112,10.2894,10.2894,10.1750,10.1750,67980
VNM,20071109,10.2894,10.2894,10.1179,10.2894,44670
VNM,20071108,10.1750,10.2894,10.2322,10.2894,16150
VNM,20071107,10.0607,10.2894,10.1750,10.1750,49680
VNM,20071106,10.1750,10.2894,10.0607,10.0607,115160
VNM,20071105,10.6323,10.6323,10.1179,10.1750,309820
VNM,20071102,10.5180,10.8610,10.6323,10.6323,116140
VNM,20071101,10.5180,10.5752,10.3465,10.5180,109230
VNM,20071031,10.8038,10.8038,10.4608,10.5180,71900
VNM,20071030,10.3465,10.8038,10.4608,10.8038,214790
VNM,20071029,10.8610,10.8610,10.3465,10.3465,134250
VNM,20071026,10.7467,10.8610,10.7467,10.8610,61180
VNM,20071025,10.7467,10.8038,10.4608,10.7467,98710
VNM,20071024,10.4037,10.7467,10.3465,10.7467,80030
VNM,20071023,10.5752,11.0896,10.2894,10.4037,218200
VNM,20071022,10.8610,10.8610,10.5752,10.5752,103380
VNM,20071019,11.0896,11.0896,10.7467,10.8610,80890
VNM,20071018,11.0325,11.0896,10.9182,11.0896,134820
VNM,20071017,11.0896,11.0896,10.8610,11.0325,21320
VNM,20071016,11.0896,11.1468,10.9182,11.0896,57050
VNM,20071015,11.1468,11.1468,11.0325,11.0896,29500
VNM,20071012,10.9182,11.1468,10.8610,11.1468,149030
VNM,20071011,11.0896,11.0896,10.9182,10.9182,58850
VNM,20071010,10.8038,11.2040,10.9753,11.0896,181920
VNM,20071009,10.6895,10.8038,10.6895,10.8038,83140
VNM,20071008,10.6895,10.8038,10.6323,10.6895,74250
VNM,20071005,10.9182,10.9182,10.6323,10.6895,170330
VNM,20071004,11.3183,11.4326,10.9182,10.9182,344030
VNM,20071003,11.1468,11.4326,10.9753,11.3183,271790
VNM,20071002,10.9182,11.1468,10.4037,11.1468,417320
VNM,20071001,10.4037,10.9182,10.2322,10.9182,454320
VNM,20070928,9.9464,10.4037,9.9464,10.4037,293400
VNM,20070927,9.8892,10.1750,9.8892,9.9464,151670
VNM,20070926,10.0035,10.1750,9.8321,9.8892,63920
VNM,20070925,9.6034,10.0035,9.7177,10.0035,277700
VNM,20070924,9.4891,9.6034,9.4319,9.6034,101360
VNM,20070921,9.6034,9.6034,9.4319,9.4891,71420
VNM,20070920,9.4891,9.6034,9.4891,9.6034,97500
VNM,20070919,9.4891,9.5462,9.4319,9.4891,102640
VNM,20070918,9.4891,9.4891,9.3747,9.4891,83590
VNM,20070917,9.4319,9.4891,9.3747,9.4891,106560
VNM,20070914,9.2604,9.4319,9.2604,9.4319,175130
VNM,20070913,9.2033,9.2604,9.2033,9.2604,35010
VNM,20070912,9.2033,9.3176,9.2033,9.2033,71030
VNM,20070911,9.1461,9.2604,9.1461,9.2033,46810
VNM,20070910,9.2604,9.3176,9.1461,9.1461,107400
VNM,20070907,9.1461,9.2604,9.2033,9.2604,176010
VNM,20070906,9.0889,9.2033,9.0889,9.1461,125960
VNM,20070905,9.3747,9.3747,9.0889,9.0889,243060
VNM,20070904,9.1461,9.3747,9.2033,9.3747,228820
VNM,20070831,9.2604,9.2604,9.1461,9.1461,285630
VNM,20070830,9.2604,9.2604,9.1461,9.2604,210440
VNM,20070829,9.3176,9.3176,9.2033,9.2604,72550
VNM,20070828,9.4319,9.4319,9.2604,9.3176,120650
VNM,20070827,9.3747,9.4319,9.3176,9.4319,116230
VNM,20070824,9.3747,9.4319,9.3747,9.3747,74860
VNM,20070823,9.3747,9.3747,9.3176,9.3747,37520
VNM,20070822,9.4319,9.6034,9.3747,9.3747,135660
VNM,20070821,9.3176,9.4319,9.3176,9.4319,117870
VNM,20070820,9.3747,9.3747,9.1461,9.3176,180820
VNM,20070817,9.4319,9.4319,9.3176,9.3747,129510
VNM,20070816,9.6034,9.6034,9.4319,9.4319,153860
VNM,20070815,9.6606,9.6606,9.5462,9.6034,105970
VNM,20070814,9.6034,9.7177,9.6034,9.6606,97410
VNM,20070813,9.8321,9.8321,9.6034,9.6034,82070
VNM,20070810,9.8321,9.8321,9.6034,9.8321,70360
VNM,20070809,9.5462,9.8892,9.8321,9.8321,77200
VNM,20070808,9.4319,9.7177,9.4319,9.5462,116730
VNM,20070807,9.7177,9.8321,9.4319,9.4319,122520
VNM,20070806,9.8321,9.8892,9.7177,9.7177,41750
VNM,20070803,10.0035,10.0035,9.8321,9.8321,60620
VNM,20070802,10.1179,10.1179,9.9464,10.0035,98310
VNM,20070801,10.1750,10.1750,10.0035,10.1179,194280
VNM,20070731,10.1179,10.1750,9.6606,10.1750,177480
VNM,20070730,9.8321,10.1750,9.8321,10.1179,91880
VNM,20070727,10.1750,10.1750,9.8321,9.8321,58010
VNM,20070726,10.2894,10.2894,10.1750,10.1750,75290
VNM,20070725,10.2894,10.2894,10.1750,10.2894,140080
VNM,20070724,10.1750,10.2894,10.1750,10.2894,138480
VNM,20070723,10.0607,10.1750,9.8892,10.1750,58360
VNM,20070720,10.1179,10.1179,10.0607,10.0607,18340
VNM,20070719,10.1750,10.1750,10.1179,10.1179,47610
VNM,20070718,10.1750,10.1750,10.1750,10.1750,58160
VNM,20070717,10.2322,10.2322,10.1750,10.1750,129760
VNM,20070716,10.2894,10.2894,10.1750,10.2322,126740
VNM,20070713,10.4037,10.4037,10.2894,10.2894,59480
VNM,20070712,10.4608,10.4608,10.3465,10.4037,48520
VNM,20070711,10.4608,10.4608,10.4608,10.4608,100490
VNM,20070710,10.2894,10.4608,10.4608,10.4608,108210
VNM,20070709,10.2894,10.2894,10.1750,10.2894,148220
VNM,20070706,10.4608,10.4608,10.2322,10.2894,159250
VNM,20070705,10.2322,10.4608,10.2894,10.4608,307040
VNM,20070704,9.7749,10.2322,10.1179,10.2322,28390
VNM,20070703,10.0035,10.0035,9.7177,9.7749,153330
VNM,20070702,10.2894,10.2894,10.0035,10.0035,78840
VNM,20070629,10.2894,10.2894,10.2894,10.2894,65620
VNM,20070628,10.2894,10.2894,10.2322,10.2894,82870
VNM,20070627,10.4094,10.5180,10.2894,10.2894,166410
VNM,20070626,10.4094,10.4660,10.4094,10.4094,89890
VNM,20070625,10.4094,10.5226,10.4094,10.4094,88810
VNM,20070622,10.2963,10.4660,10.2963,10.4094,105360
VNM,20070621,10.3528,10.3528,10.2397,10.2963,75870
VNM,20070620,10.4660,10.4660,10.3528,10.3528,74050
VNM,20070619,10.5226,10.5226,10.4660,10.4660,122990
VNM,20070618,10.5226,10.5226,10.1831,10.5226,275040
VNM,20070615,10.4660,10.5226,10.4660,10.5226,140170
VNM,20070614,10.4660,10.4660,10.4660,10.4660,120210
VNM,20070613,10.3528,10.4660,10.4660,10.4660,72890
VNM,20070612,10.4094,10.4094,10.1266,10.3528,109220
VNM,20070611,10.6357,10.6357,10.1831,10.4094,102410
VNM,20070608,10.4094,10.6357,10.2397,10.6357,158090
VNM,20070607,10.4094,10.4094,10.1831,10.4094,118920
VNM,20070606,10.4660,10.4660,10.2963,10.4094,142080
VNM,20070605,10.6357,10.6357,10.4660,10.4660,80530
VNM,20070604,10.6357,10.6357,10.6357,10.6357,132720
VNM,20070601,10.4660,10.6357,10.6357,10.6357,175210
VNM,20070531,10.4660,10.6357,10.4660,10.4660,176510
VNM,20070530,10.6357,10.6357,10.4660,10.4660,90730
VNM,20070529,10.6357,10.6357,10.6357,10.6357,118270
VNM,20070528,10.5226,11.0317,10.6357,10.6357,186670
VNM,20070525,10.6357,10.6357,10.4660,10.5226,144660
VNM,20070524,10.9186,10.9186,10.6357,10.6357,63010
VNM,20070523,10.8620,10.9186,10.8620,10.9186,335350
VNM,20070522,10.8054,10.8620,10.8054,10.8620,280050
VNM,20070521,10.7489,10.8054,10.7489,10.8054,228820
VNM,20070518,10.4660,10.7489,10.4660,10.7489,160590
VNM,20070517,10.0134,10.4660,10.2397,10.4660,188690
VNM,20070516,10.3528,10.3528,10.0134,10.0134,380320
VNM,20070515,10.5226,10.6357,10.3528,10.3528,220620
VNM,20070514,10.6357,10.6357,10.5226,10.5226,182020
VNM,20070511,10.8620,10.8620,10.6357,10.6357,133620
VNM,20070510,10.9751,10.9751,10.8620,10.8620,210130
VNM,20070509,10.9751,11.0883,10.9751,10.9751,465430
VNM,20070508,10.6357,11.0883,10.9751,10.9751,399770
VNM,20070507,10.1831,10.6923,10.5226,10.6357,323040
VNM,20070504,9.9568,10.1831,10.1266,10.1831,220510
VNM,20070503,9.9568,10.1266,9.9568,9.9568,260700
VNM,20070502,9.5608,9.9568,9.6174,9.9568,238770
VNM,20070425,9.1082,9.5608,9.1082,9.5608,248610
VNM,20070424,9.5608,9.5608,9.1082,9.1082,193310
VNM,20070423,9.7305,9.7305,9.5608,9.5608,232660
VNM,20070420,10.1266,10.1266,9.7305,9.7305,183990
VNM,20070419,10.1266,10.1831,10.1266,10.1266,201700
VNM,20070418,9.6740,10.1266,9.9003,10.1266,85620
VNM,20070417,9.6174,9.6740,9.6174,9.6740,175340
VNM,20070416,10.0700,10.0700,9.6174,9.6174,165380
VNM,20070413,10.1266,10.1266,10.0700,10.0700,161730
VNM,20070412,10.1831,10.1831,10.0134,10.1266,117460
VNM,20070411,10.1831,10.1831,10.1831,10.1831,83730
VNM,20070410,10.1266,10.1831,10.1266,10.1831,89150
VNM,20070409,10.1831,10.1831,10.1266,10.1266,21600
VNM,20070406,10.3528,10.3528,10.1831,10.1831,46670
VNM,20070405,10.3528,10.4660,10.3528,10.3528,220230
VNM,20070404,9.9568,10.3528,9.9568,10.3528,98280
VNM,20070403,10.1831,10.1831,9.9568,9.9568,89630
VNM,20070402,10.4094,10.4094,10.1831,10.1831,118610
VNM,20070330,10.4660,10.4660,10.4094,10.4094,266500
VNM,20070329,10.0700,10.4660,10.1831,10.4660,214910
VNM,20070328,10.1831,10.1831,9.9568,10.0700,186060
VNM,20070327,10.1831,10.2963,10.1831,10.1831,242890
VNM,20070326,10.1831,10.1831,9.9568,10.1831,229240
VNM,20070323,10.1831,10.2963,10.1831,10.1831,175360
VNM,20070322,10.5226,10.5226,10.1831,10.1831,188980
VNM,20070321,10.5791,10.5791,10.4660,10.5226,239740
VNM,20070320,10.8620,10.8620,10.4660,10.5791,204210
VNM,20070319,10.4660,10.8620,10.8054,10.8620,246400
VNM,20070316,10.0134,10.4660,10.4660,10.4660,84890
VNM,20070315,10.5226,10.5226,10.0134,10.0134,307740
VNM,20070314,10.7489,10.7489,10.2397,10.5226,227810
VNM,20070313,11.2014,11.2014,10.7489,10.7489,278110
VNM,20070312,11.0317,11.3146,11.2014,11.2014,190230
VNM,20070309,10.7489,11.2580,11.0317,11.0317,209610
VNM,20070308,10.6923,11.0317,10.6923,10.7489,466100
VNM,20070307,11.0317,11.0317,10.6923,10.6923,526470
VNM,20070306,11.4277,11.4277,10.8620,11.0317,802040
VNM,20070305,11.3146,11.4277,11.3146,11.4277,464150
VNM,20070302,11.2014,11.3146,11.2014,11.3146,346450
VNM,20070301,11.4277,11.8803,11.1449,11.2014,387460
VNM,20070228,11.9935,11.9935,11.4277,11.4277,389060
VNM,20070227,11.4277,11.9935,11.9935,11.9935,255800
VNM,20070226,10.9186,11.4277,11.4277,11.4277,660320
VNM,20070215,10.8054,10.9186,10.3528,10.9186,455620
VNM,20070214,11.1449,11.1449,10.8054,10.8054,128220
VNM,20070213,10.6357,11.1449,11.1449,11.1449,561220
VNM,20070212,10.2397,10.6357,10.2397,10.6357,583280
VNM,20070209,10.7489,10.7489,10.2397,10.2397,165450
VNM,20070208,11.3146,11.3146,10.7489,10.7489,131790
VNM,20070207,10.8620,11.3146,10.8620,11.3146,384400
VNM,20070206,10.3528,10.8620,10.6357,10.8620,264770
VNM,20070205,10.8620,10.9186,10.3528,10.3528,569920
VNM,20070202,10.3528,10.8620,10.8620,10.8620,623160
VNM,20070201,9.9003,10.3528,10.3528,10.3528,1619550
VNM,20070131,9.4556,9.9003,9.9003,9.9003,313460
VNM,20070130,9.0259,9.4558,9.4558,9.4558,176850
VNM,20070129,8.5961,9.0259,8.9722,9.0259,458160
VNM,20070126,9.0259,9.0259,8.5961,8.5961,1281380
VNM,20070125,9.4558,9.4558,9.0259,9.0259,346630
VNM,20070124,9.9393,9.9393,9.4558,9.4558,393000
VNM,20070123,9.9393,9.9393,9.9393,9.9393,562420
VNM,20070122,10.4228,10.7989,9.9393,9.9393,478710
VNM,20070119,9.9393,10.4228,10.4228,10.4228,849060
VNM,20070118,9.6707,9.9393,9.1871,9.9393,1006310
VNM,20070117,10.1542,10.6377,9.6707,9.6707,746180
VNM,20070116,9.6707,10.1542,10.1542,10.1542,210990
VNM,20070115,9.2409,9.6707,9.6707,9.6707,280140
VNM,20070112,8.8110,9.2409,9.2409,9.2409,452040
VNM,20070111,8.4350,8.8110,8.8110,8.8110,283110
VNM,20070110,8.0589,8.4350,8.4350,8.4350,329410
VNM,20070109,7.6828,8.0589,8.0589,8.0589,439530
VNM,20070108,7.6828,8.0589,7.6828,7.6828,651110
VNM,20070105,7.3604,7.6828,7.6828,7.6828,632890
VNM,20070104,7.0381,7.3604,7.3604,7.3604,639430
VNM,20070103,6.7157,7.0381,6.9306,7.0381,246270
VNM,20070102,6.7157,6.7695,6.7157,6.7157,203280
VNM,20061229,6.6620,6.7157,6.6620,6.7157,145970
VNM,20061228,6.4471,6.7157,6.6620,6.6620,325280
VNM,20061227,6.7157,6.8769,6.4471,6.4471,220640
VNM,20061226,6.4471,6.7157,6.3397,6.7157,358820
VNM,20061225,6.5546,6.5546,6.2322,6.4471,534840
VNM,20061222,6.8769,6.8769,6.5546,6.5546,178830
VNM,20061221,7.1993,7.1993,6.8769,6.8769,428770
VNM,20061220,7.1993,7.3067,7.1993,7.1993,377920
VNM,20061219,7.0381,7.1993,7.0381,7.1993,394200
VNM,20061218,7.3067,7.3067,6.9844,7.0381,508320
VNM,20061215,7.4679,7.4679,7.3067,7.3067,315520
VNM,20061214,7.4679,7.7903,7.4679,7.4679,687590
VNM,20061213,7.1455,7.4679,7.4679,7.4679,716990
VNM,20061212,7.0918,7.4142,7.1455,7.1455,518940
VNM,20061211,6.7695,7.0918,7.0918,7.0918,129570
VNM,20061208,6.4471,6.7695,6.7695,6.7695,107230
VNM,20061207,6.1785,6.4471,6.4471,6.4471,204350
VNM,20061206,5.9098,6.1785,6.1248,6.1785,515800
VNM,20061205,5.8024,5.9098,5.8561,5.9098,180310
VNM,20061204,5.6412,5.8024,5.6949,5.8024,256710
VNM,20061201,5.6949,5.6949,5.6412,5.6412,188410
VNM,20061130,5.4263,5.6949,5.4263,5.6949,178150
VNM,20061129,5.6412,5.6412,5.3726,5.4263,364480
VNM,20061128,5.7487,5.8024,5.6412,5.6412,473350
VNM,20061127,6.0173,6.2859,5.7487,5.7487,227280
VNM,20061124,5.7487,6.0173,6.0173,6.0173,582230
VNM,20061123,5.4800,5.7487,5.7487,5.7487,441920
VNM,20061122,5.4263,5.4800,5.4263,5.4800,392360
VNM,20061121,5.2114,5.4263,5.3457,5.4263,485920
VNM,20061120,5.0502,5.2920,5.2114,5.2114,563440
VNM,20061117,4.8622,5.0502,4.8891,5.0502,459230
VNM,20061116,4.8891,4.8891,4.8085,4.8622,621760
VNM,20061115,4.6742,4.8891,4.8891,4.8891,322310
VNM,20061114,4.4592,4.6742,4.6742,4.6742,227990
VNM,20061113,4.4592,4.4592,4.4592,4.4592,187680
VNM,20061110,4.4055,4.4861,4.4592,4.4592,222840
VNM,20061109,4.4055,4.4055,4.4055,4.4055,135820
VNM,20061108,4.3518,4.4055,4.3787,4.4055,147980
VNM,20061107,4.3518,4.3518,4.3518,4.3518,41630
VNM,20061106,4.3249,4.3518,4.3249,4.3518,30020
VNM,20061103,4.3518,4.3518,4.3249,4.3249,17410
VNM,20061102,4.4055,4.4055,4.3518,4.3518,63110
VNM,20061101,4.2981,4.4055,4.3518,4.4055,88780
VNM,20061031,4.3249,4.3249,4.2443,4.2981,126780
VNM,20061030,4.3787,4.3787,4.2981,4.3249,106850
VNM,20061027,4.4055,4.4055,4.3787,4.3787,57150
VNM,20061026,4.4324,4.4324,4.4055,4.4055,74050
VNM,20061025,4.4324,4.4324,4.4324,4.4324,110820
VNM,20061024,4.4324,4.4324,4.4324,4.4324,108650
VNM,20061023,4.4592,4.4592,4.4324,4.4324,79210
VNM,20061020,4.4324,4.4592,4.4592,4.4592,178250
VNM,20061019,4.4324,4.4324,4.4055,4.4324,102510
VNM,20061018,4.4055,4.4592,4.4324,4.4324,165890
VNM,20061017,4.4055,4.4055,4.4055,4.4055,378360
VNM,20061016,4.3787,4.4055,4.3787,4.4055,186630
VNM,20061013,4.2981,4.3787,4.2981,4.3787,87800
VNM,20061012,4.2981,4.2981,4.2981,4.2981,118920
VNM,20061011,4.3518,4.3518,4.2981,4.2981,128580
VNM,20061010,4.4055,4.4055,4.3249,4.3518,130190
VNM,20061009,4.4592,4.4592,4.4055,4.4055,92120
VNM,20061006,4.4592,4.4592,4.4592,4.4592,49980
VNM,20061005,4.4592,4.4861,4.4592,4.4592,142790
VNM,20061004,4.4592,4.4592,4.4592,4.4592,191980
VNM,20061003,4.4324,4.4592,4.4592,4.4592,178730
VNM,20061002,4.4592,4.4592,4.4324,4.4324,136240
VNM,20060929,4.4592,4.5130,4.4592,4.4592,256120
VNM,20060928,4.4324,4.4592,4.4324,4.4592,86250
VNM,20060927,4.4324,4.4592,4.4324,4.4324,111160
VNM,20060926,4.4055,4.4324,4.4055,4.4324,123560
VNM,20060925,4.4055,4.4055,4.4055,4.4055,82260
VNM,20060922,4.4055,4.4055,4.4055,4.4055,59750
VNM,20060921,4.4324,4.4324,4.4055,4.4055,38600
VNM,20060920,4.4592,4.5130,4.4324,4.4324,129200
VNM,20060919,4.3787,4.4592,4.4592,4.4592,157050
VNM,20060918,4.3518,4.3787,4.3518,4.3787,55650
VNM,20060915,4.3249,4.3518,4.3518,4.3518,59480
VNM,20060914,4.3787,4.3787,4.3249,4.3249,86840
VNM,20060913,4.3518,4.3787,4.2981,4.3787,50360
VNM,20060912,4.4055,4.4055,4.3518,4.3518,90600
VNM,20060911,4.4324,4.4324,4.4055,4.4055,69280
VNM,20060908,4.4324,4.4324,4.4055,4.4324,108490
VNM,20060907,4.4592,4.4592,4.4055,4.4324,53540
VNM,20060906,4.5130,4.5667,4.4592,4.4592,140680
VNM,20060905,4.4324,4.5130,4.4592,4.5130,196580
VNM,20060901,4.4324,4.4324,4.4324,4.4324,112280
VNM,20060831,4.4592,4.4592,4.4324,4.4324,126760
VNM,20060830,4.4324,4.4592,4.4592,4.4592,147020
VNM,20060829,4.4055,4.4324,4.4055,4.4324,114240
VNM,20060828,4.3518,4.4055,4.3249,4.4055,70440
VNM,20060825,4.3787,4.3787,4.3518,4.3518,92150
VNM,20060824,4.3787,4.4324,4.3787,4.3787,90080
VNM,20060823,4.3249,4.3787,4.2981,4.3787,130680
VNM,20060822,4.4324,4.4324,4.3249,4.3249,326890
VNM,20060821,4.4592,4.4592,4.4324,4.4324,146890
VNM,20060818,4.4592,4.4592,4.4592,4.4592,414570
VNM,20060817,4.3518,4.4861,4.4592,4.4592,349110
VNM,20060816,4.1638,4.3518,4.2443,4.3518,316830
VNM,20060815,4.1638,4.1906,4.1638,4.1638,203640
VNM,20060814,3.9757,4.1638,4.1100,4.1638,178860
VNM,20060811,3.8951,3.9757,3.9220,3.9757,115900
VNM,20060810,3.8951,3.8951,3.8683,3.8951,69590
VNM,20060809,3.8683,3.9220,3.8951,3.8951,135820
VNM,20060808,3.7339,3.8683,3.8145,3.8683,136030
VNM,20060807,3.8683,3.8683,3.7339,3.7339,152230
VNM,20060804,3.7071,3.8683,3.8683,3.8683,231190
VNM,20060803,3.5459,3.7071,3.6265,3.7071,122010
VNM,20060802,3.4922,3.5459,3.3579,3.5459,135090
VNM,20060801,3.6265,3.6265,3.4922,3.4922,161900
VNM,20060731,3.7608,3.7608,3.6265,3.6265,92100
